Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,2,6,48,Mul_41dadce325b0f810d03359af2a38990b_high_performance_223000000,MulAiCore,static,AI_VECTOR_CORE,1774442670965878.024	,2.340,0.120000,1,0,NO,"""16;""",INT64;INT64,ND;ND,"""16""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777,3198,0.053,0.03,0.634,0.357,0.237,0.134,0.125,0.07,0.195,0.000
0,2,7,48,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,CastAiCore,static,AI_VECTOR_CORE,1774442670965880.384	,1.200,0.160000,1,0,NO,"""16""",INT32,ND,"""16""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,1177,0.023,0.035,0.252,0.385,0.106,0.161,0.13,0.199,0.126,0.000
0,2,8,48,Sub_41dadce325b0f810d03359af2a38990b_high_performance_210000000,SubAiCore,static,AI_VECTOR_CORE,1774442670965881.604	,2.220,0.000000,1,0,NO,"""16;16""",INT64;INT64,ND;ND,"""16""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646,2963,0.204,0.124,0.368,0.223,0.228,0.138,0.123,0.075,0.219,0.000
0,2,9,48,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,CastAiCore,static,AI_VECTOR_CORE,1774442670965883.844	,1.240,0.030000,1,0,NO,"""16""",BOOL,ND,"""16""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,1199,0.042,0.063,0.247,0.371,0.1,0.15,0.126,0.189,0.159,0.000
0,2,10,48,Mul_41dadce325b0f810d03359af2a38990b_high_performance_210000000,MulAiCore,static,AI_VECTOR_CORE,1774442670965885.104	,2.020,0.010000,1,0,NO,"""16;16""",INT64;INT64,ND;ND,"""16""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.466,2638,0.016,0.011,0.444,0.303,0.218,0.149,0.135,0.092,0.197,0.000
0,2,11,48,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,LogicalNotAiCore,static,AI_VECTOR_CORE,1774442670965887.144	,1.420,0.230000,1,0,NO,"""16""",BOOL,ND,"""16""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863,1553,0.086,0.099,0.264,0.306,0.111,0.128,0.129,0.15,0.222,0.000
0,2,12,48,GatherV2_7869a97190b9b4d296d9414a005b954b_high_precision_900015010,GatherV2AiCore,static,AI_VECTOR_CORE,1774442670965888.584	,4.440,0.000000,16,0,NO,"""9496,5120;16;1""",DT_BF16;INT64;INT64,ND;ND;ND,"""16,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,80932,0.053,0.019,0.626,0.223,0.314,0.112,0.162,0.058,0.168,0.000
0,2,14,48,MaskedFill_56fa5818fd7054b95187cc25e525baa3_high_performance_299900007,MaskedFillAiCore,static,AI_VECTOR_CORE,1774442670965893.944	,15.900,1.060000,48,0,NO,"""16,5120;16,1;""",DT_BF16;BOOL;DT_BF16,ND;ND;ND,"""16,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.498,993393,0.443,0.039,2.692,0.234,0.784,0.068,0.267,0.023,0.159,0.000
0,4294967295,N/A,N/A,hcom_allReduce__360_0_179,hcom_allReduce_,N/A,COMMUNICATION,1774442670965910.324	,357.952,0.350000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,1,49,AivKernel,hcom_allReduce_,static,COMMUNICATION,1774442670965910.324	,326.672,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.377,730858,0.022,0.001,8.856,0.349,15.421,0.608,1.057,0.042,0.025,0.000
