Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,43348,2,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1774441597977058.624	,5.940,0.000000,48,0,NO,"""4112,4,128""",DT_BF16,NCL,"""4112,4,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.353,376073,0.008,0.002,1.057,0.243,2.415,0.555,0.829,0.19,0.0,0.000
0,4294967295,43349,2,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1774441597977064.604	,73.798,0.060000,24,0,NO,"""4112,512;5120,512""",DT_BF16;DT_BF16,ND;ND,"""4112,5120""",DT_BF16,ND,N/A,71.569,3091783,63.25,0.884,38.502,0.538,47.05,0.657,41.664,0.582,65.108,0.91,0.003,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.980
0,4294967295,N/A,N/A,hcom_reduceScatter__503_931_1,hcom_reduceScatter_,N/A,COMMUNICATION,1774441597977139.382	,363.754,1.202000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16331,39,reduce_scatterAicpuKernel,reduce_scatterAicpuKernel,dynamic,AI_CPU,1774441597977436.776	,309.014,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43352,2,AddRmsNormBias,AddRmsNormBias,dynamic,AI_VECTOR_CORE,1774441597977504.156	,24.898,0.000000,43,0,NO,"""257,5120;257,5120;5120;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""257,5120;257,1;257,5120""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.991,1624680,6.586,0.314,7.271,0.346,7.585,0.361,4.271,0.203,0.117,0.000
0,4294967295,N/A,N/A,hcom_allGather__503_932_1,hcom_allGather_,N/A,COMMUNICATION,1774441597977530.314	,287.694,1.102000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16333,39,allgatherAicpuKernel,allgatherAicpuKernel,dynamic,AI_CPU,1774441597977745.870	,1162.616,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43355,2,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1774441597977819.088	,494.490,0.000000,24,0,NO,"""4112,5120;3200,5120""",DT_BF16;DT_BF16,ND;ND,"""4112,3200""",DT_BF16,ND,N/A,467.107,20179018,388.065,0.831,169.59,0.363,283.069,0.606,388.385,0.831,57.192,0.122,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.462
0,4294967295,43356,2,SwiGlu,SwiGlu,dynamic,AI_VECTOR_CORE,1774441597978313.598	,34.000,0.010000,48,0,NO,"""4112,3200""",DT_BF16,ND,"""4112,1600""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81,2575576,17.125,0.574,7.331,0.246,12.67,0.425,5.099,0.171,0.035,0.000
0,4294967295,43357,2,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,MIX_AIC,1774441597978348.738	,289.134,1.250000,24,48,NO,"""4112,1600;5120,1600""",DT_BF16;DT_BF16,ND;ND,"""4112,5120""",DT_BF16,ND,0,279.183,12060691,195.607,0.701,98.927,0.354,164.706,0.59,138.934,0.498,75.05,0.269,0.003,48.542,4194059,1.634,0.034,4.591,0.095,19.988,0.412,17.469,0.36,0.1,96.558
